schedule,threads,chunk,time_ms,gflops,bw_gbs,ai
guided,8,256,0.0233036,1.7164764,20.5977170,0.0833333
guided,8,256,0.0234861,1.7031356,20.4376269,0.0833333
guided,8,256,0.0235792,1.6964086,20.3569032,0.0833333
guided,8,256,0.0232644,1.7193624,20.6323489,0.0833333
guided,8,256,0.0231527,1.7276618,20.7319419,0.0833333
guided,8,256,0.0236761,1.6894687,20.2736242,0.0833333
guided,8,256,0.0228882,1.7476267,20.9715200,0.0833333
guided,8,256,0.0230130,1.7381495,20.8577934,0.0833333
guided,8,256,0.0229925,1.7396984,20.8763802,0.0833333
guided,8,256,0.0230949,1.7319813,20.7837759,0.0833333
guided,8,256,0.0231471,1.7280789,20.7369468,0.0833333
guided,8,512,0.0234786,1.7036760,20.4441125,0.0833333
guided,8,512,0.0394899,1.0129162,12.1549945,0.0833333
guided,8,512,0.0243317,1.6439437,19.7273243,0.0833333
guided,8,512,0.0241753,1.6545833,19.8549994,0.0833333
guided,8,512,0.0242051,1.6525461,19.8305531,0.0833333
guided,8,512,0.0241827,1.6540735,19.8488822,0.0833333
guided,8,512,0.0249743,1.6016435,19.2197224,0.0833333
guided,8,512,0.0243392,1.6434405,19.7212855,0.0833333
guided,8,512,0.0246447,1.6230698,19.4768376,0.0833333
guided,8,512,0.0234656,1.7046227,20.4554721,0.0833333
guided,8,512,0.0235457,1.6988242,20.3858902,0.0833333
guided,8,512,0.0245273,1.6308351,19.5700211,0.0833333
guided,16,1,0.0529606,0.7552786,9.0633432,0.0833333
guided,16,1,0.0475310,0.8415564,10.0986769,0.0833333
guided,16,1,0.0489559,0.8170618,9.8047421,0.0833333
guided,16,1,0.0492875,0.8115656,9.7387868,0.0833333
guided,16,1,0.0512768,0.7800805,9.3609662,0.0833333
guided,16,1,0.0497624,0.8038193,9.6458316,0.0833333
guided,16,1,0.0497159,0.8045722,9.6548664,0.0833333
guided,16,1,0.0509266,0.7854444,9.4253333,0.0833333
guided,16,1,0.0544563,0.7345340,8.8144082,0.0833333
guided,16,1,0.0528656,0.7566358,9.0796293,0.0833333
guided,16,1,0.0505727,0.7909409,9.4912908,0.0833333
guided,16,1,0.0525881,0.7606289,9.1275471,0.0833333
guided,16,8,0.0611115,0.6545410,7.8544923,0.0833333
guided,16,8,0.0431165,0.9277189,11.1326265,0.0833333
guided,16,8,0.0461265,0.8671796,10.4061556,0.0833333
guided,16,8,0.0447519,0.8938166,10.7257986,0.0833333
guided,16,8,0.0447370,0.8941143,10.7293712,0.0833333
guided,16,8,0.0483822,0.8267502,9.9210024,0.0833333
guided,16,8,0.0428651,0.9331611,11.1979332,0.0833333
guided,16,8,0.0424851,0.9415071,11.2980857,0.0833333
guided,16,8,0.0435058,0.9194176,11.0330110,0.0833333
guided,16,8,0.0478942,0.8351743,10.0220915,0.0833333
guided,16,8,0.0467226,0.8561169,10.2734029,0.0833333
guided,16,8,0.0415370,0.9629972,11.5559658,0.0833333
guided,16,64,0.0312496,1.2800165,15.3601978,0.0833333
guided,16,64,0.0259746,1.5399668,18.4796011,0.0833333
guided,16,64,0.0322293,1.2411048,14.8932577,0.0833333
guided,16,64,0.0280943,1.4237775,17.0853304,0.0833333
guided,16,64,0.0326559,1.2248937,14.6987245,0.0833333
guided,16,64,0.0311360,1.2846875,15.4162502,0.0833333
guided,16,64,0.0292119,1.3693067,16.4316800,0.0833333
guided,16,64,0.0311714,1.2832290,15.3987474,0.0833333
guided,16,64,0.0307057,1.3026895,15.6322741,0.0833333
guided,16,64,0.0332147,1.2042865,14.4514377,0.0833333
guided,16,64,0.0325367,1.2293815,14.7525783,0.0833333
guided,16,64,0.0319518,1.2518851,15.0226208,0.0833333
guided,16,256,0.0336934,1.1871765,14.2461185,0.0833333
guided,16,256,0.0257716,1.5520986,18.6251834,0.0833333
guided,16,256,0.0287574,1.3909474,16.6913685,0.0833333
guided,16,256,0.0352059,1.1361746,13.6340954,0.0833333
guided,16,256,0.0259150,1.5435087,18.5221043,0.0833333
guided,16,256,0.0223704,1.7880796,21.4569557,0.0833333
guided,16,256,0.0242665,1.6483602,19.7803222,0.0833333
guided,16,256,0.0245627,1.6284854,19.5418244,0.0833333
guided,16,256,0.0224188,1.7842171,21.4106047,0.0833333
guided,16,256,0.0241678,1.6550934,19.8611204,0.0833333
guided,16,256,0.0253096,1.5804266,18.9651191,0.0833333
guided,16,256,0.0259764,1.5398563,18.4782760,0.0833333
guided,16,512,0.0571366,0.7000762,8.4009140,0.0833333
guided,16,512,0.0355262,1.1259286,13.5111434,0.0833333
guided,16,512,0.0345483,1.1577980,13.8935755,0.0833333
guided,16,512,0.0317693,1.2590781,15.1089375,0.0833333
guided,16,512,0.0358354,1.1162138,13.3945651,0.0833333
guided,16,512,0.0345688,1.1571117,13.8853407,0.0833333
guided,16,512,0.0341162,1.1724632,14.0695587,0.0833333
guided,16,512,0.0337195,1.1862584,14.2351012,0.0833333
guided,16,512,0.0354648,1.1278801,13.5345608,0.0833333
guided,16,512,0.0356343,1.1225151,13.4701813,0.0833333
guided,16,512,0.0350773,1.1403375,13.6840504,0.0833333
guided,16,512,0.0340492,1.1747722,14.0972668,0.0833333
guided,32,1,0.1429319,0.2798535,3.3582417,0.0833333
guided,32,1,0.1161080,0.3445069,4.1340826,0.0833333
guided,32,1,0.1186021,0.3372622,4.0471470,0.0833333
guided,32,1,0.1065545,0.3753948,4.5047379,0.0833333
guided,32,1,0.1094360,0.3655105,4.3861256,0.0833333
guided,32,1,0.1029111,0.3886848,4.6642179,0.0833333
guided,32,1,0.1026168,0.3897995,4.6775945,0.0833333
guided,32,1,0.1055859,0.3788385,4.5460614,0.0833333
guided,32,1,0.1003612,0.3985605,4.7827256,0.0833333
guided,32,1,0.1001246,0.3995021,4.7940253,0.0833333
guided,32,1,0.1004934,0.3980360,4.7764316,0.0833333
guided,32,1,0.1402609,0.2851828,3.4221938,0.0833333
guided,32,8,0.1357254,0.2947128,3.5365534,0.0833333
guided,32,8,0.1038592,0.3851367,4.6216402,0.0833333
guided,32,8,0.0945181,0.4231995,5.0783942,0.0833333
guided,32,8,0.0777487,0.5144782,6.1737390,0.0833333
guided,32,8,0.0824407,0.4851974,5.8223687,0.0833333
guided,32,8,0.0847615,0.4719122,5.6629464,0.0833333
guided,32,8,0.0826176,0.4841582,5.8098983,0.0833333
guided,32,8,0.0835061,0.4790069,5.7480826,0.0833333
guided,32,8,0.0832584,0.4804321,5.7651857,0.0833333
guided,32,8,0.0852123,0.4694159,5.6329902,0.0833333
guided,32,8,0.0761095,0.5255583,6.3066992,0.0833333
guided,32,8,0.0792537,0.5047084,6.0565005,0.0833333
guided,32,64,0.0796001,0.5025117,6.0301401,0.0833333
guided,32,64,0.0802949,0.4981636,5.9779632,0.0833333
guided,32,64,0.1203287,0.3324227,3.9890720,0.0833333
guided,32,64,0.0567082,0.7053650,8.4643796,0.0833333
guided,32,64,0.0576936,0.6933182,8.3198178,0.0833333
guided,32,64,0.0607073,0.6588990,7.9067881,0.0833333
guided,32,64,0.0625122,0.6398747,7.6784970,0.0833333
guided,32,64,0.0567921,0.7043239,8.4518871,0.0833333
guided,32,64,0.0549033,0.7285533,8.7426394,0.0833333
guided,32,64,0.0606235,0.6598100,7.9177202,0.0833333
guided,32,64,0.0589117,0.6789818,8.1477816,0.0833333
guided,32,64,0.0535715,0.7466652,8.9599818,0.0833333
guided,32,256,0.0669807,0.5971868,7.1662413,0.0833333
guided,32,256,0.0729635,0.5482190,6.5786286,0.0833333
guided,32,256,0.0587497,0.6808546,8.1702558,0.0833333
guided,32,256,0.0556391,0.7189192,8.6270308,0.0833333
guided,32,256,0.0413824,0.9665948,11.5991375,0.0833333
guided,32,256,0.0426266,0.9383804,11.2605653,0.0833333
guided,32,256,0.0396706,1.0083030,12.0996355,0.0833333
guided,32,256,0.0361912,1.1052412,13.2628944,0.0833333
guided,32,256,0.0427514,0.9356412,11.2276942,0.0833333
guided,32,256,0.0541676,0.7384490,8.8613885,0.0833333
guided,32,256,0.0396166,1.0096778,12.1161332,0.0833333
guided,32,256,0.0398587,1.0035439,12.0425271,0.0833333
guided,32,512,0.0473689,0.8444354,10.1332247,0.0833333
guided,32,512,0.0320096,1.2496268,14.9955215,0.0833333
guided,32,512,0.0331923,1.2050974,14.4611693,0.0833333
guided,32,512,0.0643954,0.6211627,7.4539523,0.0833333
guided,32,512,0.0382625,1.0454112,12.5449342,0.0833333
guided,32,512,0.0410676,0.9740038,11.6880460,0.0833333
guided,32,512,0.0407230,0.9822456,11.7869477,0.0833333
guided,32,512,0.0335630,1.1917885,14.3014617,0.0833333
guided,32,512,0.0337083,1.1866517,14.2398208,0.0833333
guided,32,512,0.0354331,1.1288880,13.5466560,0.0833333
guided,32,512,0.0353307,1.1321613,13.5859362,0.0833333
guided,32,512,0.0361279,1.1071786,13.2861434,0.0833333
