schedule,threads,chunk,time_ms,gflops,bw_gbs,ai
guided,16,8,0.0309758,2.1143610,21.4488807,0.0985768
guided,16,8,0.0307057,2.1329587,21.6375424,0.0985768
guided,16,8,0.0302140,2.1676730,21.9896977,0.0985768
guided,16,8,0.0318326,2.0574502,20.8715557,0.0985768
guided,16,8,0.0292994,2.2353353,22.6760894,0.0985768
guided,16,8,0.0316277,2.0707788,21.0067660,0.0985768
guided,16,8,0.0335779,1.9505089,19.7867025,0.0985768
guided,16,64,0.0437051,1.4985434,15.2017937,0.0985768
guided,16,64,0.0428557,1.5282434,15.5030809,0.0985768
guided,16,64,0.0411049,1.5933398,16.1634442,0.0985768
guided,16,64,0.0321548,2.0368316,20.6623928,0.0985768
guided,16,64,0.0240356,2.7248778,27.6421952,0.0985768
guided,16,64,0.0421107,1.5552824,15.7773747,0.0985768
guided,16,64,0.0270139,2.4244517,24.5945588,0.0985768
guided,16,64,0.0221264,2.9599986,30.0273496,0.0985768
guided,16,64,0.0246856,2.6531218,26.9142750,0.0985768
guided,16,64,0.0220668,2.9679939,30.1084567,0.0985768
guided,16,64,0.0229720,2.8510357,28.9219887,0.0985768
guided,16,64,0.0243876,2.6855437,27.2431747,0.0985768
guided,16,256,0.1123045,0.5831825,5.9160249,0.0985768
guided,16,256,0.0521839,1.2550622,12.7318278,0.0985768
guided,16,256,0.0458322,1.4289939,14.4962565,0.0985768
guided,16,256,0.0437163,1.4981604,15.1979074,0.0985768
guided,16,256,0.0454299,1.4416492,14.6246366,0.0985768
guided,16,256,0.0425652,1.5386760,15.6089133,0.0985768
guided,16,256,0.0466164,1.4049556,14.2524029,0.0985768
guided,16,256,0.0438113,1.4949119,15.1649541,0.0985768
guided,16,256,0.0450276,1.4545306,14.7553109,0.0985768
guided,16,256,0.0458006,1.4299818,14.5062787,0.0985768
guided,16,256,0.0665747,0.9837677,9.9797126,0.0985768
guided,16,256,0.0433121,1.5121414,15.3397362,0.0985768
guided,16,512,0.0806246,0.8123328,8.2406119,0.0985768
guided,16,512,0.2336632,0.2802923,2.8433911,0.0985768
guided,16,512,0.0791606,0.8273565,8.3930183,0.0985768
guided,16,512,0.1966730,0.3330097,3.3781764,0.0985768
guided,16,512,0.0802837,0.8157817,8.2755994,0.0985768
guided,16,512,0.0878330,0.7456648,7.5643068,0.0985768
guided,16,512,0.0807978,0.8105912,8.2229445,0.0985768
guided,16,512,0.0798404,0.8203113,8.3215492,0.0985768
guided,16,512,0.0897311,0.7298921,7.4043029,0.0985768
guided,16,512,0.0790507,0.8285067,8.4046863,0.0985768
guided,16,512,0.0870451,0.7524143,7.6327760,0.0985768
guided,16,512,0.0805855,0.8127271,8.2446118,0.0985768
guided,32,1,0.1131110,0.5790242,5.8738413,0.0985768
guided,32,1,0.0855364,0.7656858,7.7674075,0.0985768
guided,32,1,0.0881851,0.7426881,7.5341096,0.0985768
guided,32,1,0.0861529,0.7602063,7.7118216,0.0985768
guided,32,1,0.0888351,0.7372533,7.4789778,0.0985768
guided,32,1,0.0833813,0.7854758,7.9681646,0.0985768
guided,32,1,0.0802558,0.8160657,8.2784804,0.0985768
guided,32,1,0.0857580,0.7637068,7.7473314,0.0985768
guided,32,1,0.0803359,0.8152521,8.2702269,0.0985768
guided,32,1,0.0819396,0.7992958,8.1083605,0.0985768
guided,32,1,0.0893008,0.7334089,7.4399784,0.0985768
guided,32,1,0.1717340,0.3813688,3.8687501,0.0985768
guided,32,8,0.0937190,0.6988338,7.0892355,0.0985768
guided,32,8,0.0894405,0.7322634,7.4283578,0.0985768
guided,32,8,0.0600349,1.0909318,11.0668265,0.0985768
guided,32,8,0.0576172,1.1367091,11.5312089,0.0985768
guided,32,8,0.0668280,0.9800386,9.9418832,0.0985768
guided,32,8,0.0538956,1.2152004,12.3274542,0.0985768
guided,32,8,0.0576396,1.1362683,11.5267373,0.0985768
guided,32,8,0.0584815,1.1199103,11.3607952,0.0985768
guided,32,8,0.0570435,1.1481412,11.6471800,0.0985768
guided,32,8,0.0597667,1.0958277,11.1164922,0.0985768
guided,32,8,0.0641644,1.0207218,10.3545891,0.0985768
guided,32,8,0.0602640,1.0867844,11.0247539,0.0985768
guided,32,64,0.0518095,1.2641317,12.8238320,0.0985768
guided,32,64,0.0542141,1.2080610,12.2550294,0.0985768
guided,32,64,0.0476874,1.3734014,13.9323055,0.0985768
guided,32,64,0.0554901,1.1802834,11.9732431,0.0985768
guided,32,64,0.0487752,1.3427718,13.6215874,0.0985768
guided,32,64,0.0514798,1.2722275,12.9059587,0.0985768
guided,32,64,0.0546835,1.1976914,12.1498360,0.0985768
guided,32,64,0.0336748,1.9448987,19.7297907,0.0985768
guided,32,64,0.0353865,1.8508171,18.7753914,0.0985768
guided,32,64,0.0379812,1.7243796,17.4927608,0.0985768
guided,32,64,0.0362583,1.8063199,18.3239950,0.0985768
guided,32,64,0.0395179,1.6573258,16.8125418,0.0985768
guided,32,256,0.1333896,0.4909978,4.9808678,0.0985768
guided,32,256,0.0531767,1.2316307,12.4941289,0.0985768
guided,32,256,0.0684671,0.9565761,9.7038709,0.0985768
guided,32,256,0.0611898,1.0703426,10.8579613,0.0985768
guided,32,256,0.0576414,1.1362316,11.5263648,0.0985768
guided,32,256,0.0535902,1.2221273,12.3977229,0.0985768
guided,32,256,0.0532866,1.2290906,12.4683615,0.0985768
guided,32,256,0.0595357,1.1000790,11.1596185,0.0985768
guided,32,256,0.0528321,1.2396638,12.5756200,0.0985768
guided,32,256,0.0563040,1.1632203,11.8001484,0.0985768
guided,32,256,0.0531599,1.2320190,12.4980689,0.0985768
guided,32,256,0.0550412,1.1899094,12.0708929,0.0985768
guided,32,512,0.2215877,0.2955669,2.9983431,0.0985768
guided,32,512,0.1176111,0.5568690,5.6490907,0.0985768
guided,32,512,0.0938997,0.6974892,7.0755948,0.0985768
guided,32,512,0.0895970,0.7309846,7.4153858,0.0985768
guided,32,512,0.0918582,0.7129902,7.2328430,0.0985768
guided,32,512,0.0909008,0.7204996,7.3090219,0.0985768
guided,32,512,0.0906903,0.7221718,7.3259851,0.0985768
guided,32,512,0.0910126,0.7196149,7.3000468,0.0985768
guided,32,512,0.0985842,0.6643457,6.7393747,0.0985768
guided,32,512,0.0958797,0.6830854,6.9294781,0.0985768
guided,32,512,0.0869837,0.7529460,7.6381697,0.0985768
guided,32,512,0.0890903,0.7351416,7.4575556,0.0985768
